WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-07-01,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1882.0,Political violence,326.0,11.4661,2.7958
2023-07-15,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-07-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,323.0,Political violence,326.0,11.4661,2.7958
2023-08-05,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1534.0,Political violence,326.0,11.4661,2.7958
2023-08-12,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,767.0,Political violence,326.0,11.4661,2.7958
2023-08-19,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,39514.0,Political violence,326.0,11.4661,2.7958
2023-08-26,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-09-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,395.0,Political violence,326.0,11.4661,2.7958
2023-09-09,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1882.0,Political violence,326.0,11.4661,2.7958
2023-09-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-09-23,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1726.0,Political violence,326.0,11.4661,2.7958
2023-09-30,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,4472.0,Political violence,326.0,11.4661,2.7958
2023-10-07,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,395.0,Political violence,326.0,11.4661,2.7958
2023-10-14,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-10-21,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,5087.0,Political violence,326.0,11.4661,2.7958
2023-10-28,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,14166.0,Political violence,326.0,11.4661,2.7958
2023-11-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,3,0,13617.0,Political violence,326.0,11.4661,2.7958
2023-12-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1534.0,Political violence,326.0,11.4661,2.7958
2023-12-09,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1596.0,Political violence,326.0,11.4661,2.7958
2023-12-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1882.0,Political violence,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,4,0,18623.0,Political violence,326.0,11.4661,2.7958
2024-01-06,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,39805.0,Political violence,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,15683.0,Political violence,326.0,11.4661,2.7958
2024-01-20,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,4579.0,Political violence,326.0,11.4661,2.7958
2024-01-27,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2318.0,Political violence,326.0,11.4661,2.7958
2024-02-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,5191.0,Political violence,326.0,11.4661,2.7958
2024-02-10,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2318.0,Political violence,326.0,11.4661,2.7958
2024-02-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1630.0,Political violence,326.0,11.4661,2.7958
2024-02-24,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13787.0,Political violence,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,2873.0,Political violence,326.0,11.4661,2.7958
2024-03-09,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1896.0,Political violence,326.0,11.4661,2.7958
2024-03-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,326.0,Political violence,326.0,11.4661,2.7958
2024-03-23,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1896.0,Political violence,326.0,11.4661,2.7958
2024-03-30,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,2008.0,Political violence,326.0,11.4661,2.7958
2024-04-06,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,1950.0,Political violence,326.0,11.4661,2.7958
2024-04-13,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1106.0,Political violence,326.0,11.4661,2.7958
2024-04-20,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,5343.0,Political violence,326.0,11.4661,2.7958
2024-04-27,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,2450.0,Political violence,326.0,11.4661,2.7958
2024-05-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,13072.0,Political violence,326.0,11.4661,2.7958
2024-05-11,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,402.0,Political violence,326.0,11.4661,2.7958
2024-05-18,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,4508.0,Political violence,326.0,11.4661,2.7958
2024-05-25,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1630.0,Political violence,326.0,11.4661,2.7958
2024-06-01,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1162.0,Political violence,326.0,11.4661,2.7958
2024-06-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,698.0,Political violence,326.0,11.4661,2.7958
2024-07-13,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2179.0,Political violence,326.0,11.4661,2.7958
2024-08-10,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,3,0,40446.0,Political violence,326.0,11.4661,2.7958
2024-08-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,4433.0,Political violence,326.0,11.4661,2.7958
2024-09-28,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1841.0,Political violence,326.0,11.4661,2.7958
2024-10-19,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,943.0,Political violence,326.0,11.4661,2.7958
2024-11-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,789.0,Political violence,326.0,11.4661,2.7958
2024-12-07,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,1884.0,Political violence,326.0,11.4661,2.7958
2025-01-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1308.0,Political violence,326.0,11.4661,2.7958
2025-01-11,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,705.0,Political violence,326.0,11.4661,2.7958
2025-01-18,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,810.0,Political violence,326.0,11.4661,2.7958
2025-01-25,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,3,0,17983.0,Political violence,326.0,11.4661,2.7958
2025-02-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,810.0,Political violence,326.0,11.4661,2.7958
2025-02-15,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,965.0,Political violence,326.0,11.4661,2.7958
2025-03-15,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2209.0,Political violence,326.0,11.4661,2.7958
2025-03-22,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1816.0,Political violence,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,687.0,Political violence,326.0,11.4661,2.7958
2025-04-05,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,965.0,Political violence,326.0,11.4661,2.7958
2025-04-12,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,626.0,Political violence,326.0,11.4661,2.7958
2025-04-19,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2698.0,Political violence,326.0,11.4661,2.7958
2025-05-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,6884.0,Political violence,326.0,11.4661,2.7958
2025-05-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2317.0,Political violence,326.0,11.4661,2.7958
2021-07-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,318.0,Political violence,326.0,11.4661,2.7958
2021-09-18,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,11334.0,Political violence,326.0,11.4661,2.7958
2021-10-02,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,20241.0,Political violence,326.0,11.4661,2.7958
2021-11-13,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,961.0,Political violence,326.0,11.4661,2.7958
2021-12-04,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,12358.0,Political violence,326.0,11.4661,2.7958
2022-01-29,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,13.0,Political violence,326.0,11.4661,2.7958
2022-03-12,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,2060.0,Political violence,326.0,11.4661,2.7958
2022-06-04,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,4589.0,Political violence,326.0,11.4661,2.7958
2022-06-11,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,2611.0,Political violence,326.0,11.4661,2.7958
2022-07-02,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,321.0,Political violence,326.0,11.4661,2.7958
2022-07-09,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,3919.0,Political violence,326.0,11.4661,2.7958
2022-07-16,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,82202.0,Political violence,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,5674.0,Political violence,326.0,11.4661,2.7958
2022-08-06,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,389.0,Political violence,326.0,11.4661,2.7958
2022-09-17,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,1210.0,Political violence,326.0,11.4661,2.7958
2022-09-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,4256.0,Political violence,326.0,11.4661,2.7958
2022-10-01,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,2737.0,Political violence,326.0,11.4661,2.7958
2022-10-08,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,4366.0,Political violence,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,4366.0,Political violence,326.0,11.4661,2.7958
2022-10-22,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,8093.0,Political violence,326.0,11.4661,2.7958
2022-11-12,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,1135.0,Political violence,326.0,11.4661,2.7958
2022-11-19,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,14930.0,Political violence,326.0,11.4661,2.7958
2022-12-03,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,2936.0,Political violence,326.0,11.4661,2.7958
2022-12-10,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,321.0,Political violence,326.0,11.4661,2.7958
2022-12-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,1247.0,Political violence,326.0,11.4661,2.7958
2022-12-31,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,18676.0,Political violence,326.0,11.4661,2.7958
2023-01-07,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,0,39162.0,Political violence,326.0,11.4661,2.7958
2023-01-28,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,11497.0,Political violence,326.0,11.4661,2.7958
2023-03-11,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,12566.0,Political violence,326.0,11.4661,2.7958
2023-04-01,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,2156.0,Political violence,326.0,11.4661,2.7958
2023-04-15,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,2057.0,Political violence,326.0,11.4661,2.7958
2023-04-29,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,3,39827.0,Political violence,326.0,11.4661,2.7958
2023-05-06,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,2991.0,Political violence,326.0,11.4661,2.7958
2023-05-27,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,3210.0,Political violence,326.0,11.4661,2.7958
2023-06-03,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,31.0,Political violence,326.0,11.4661,2.7958
2023-06-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,61031.0,Political violence,326.0,11.4661,2.7958
2023-07-01,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,15907.0,Political violence,326.0,11.4661,2.7958
2023-07-29,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,6063.0,Political violence,326.0,11.4661,2.7958
2023-08-05,Western Africa,Benin,Alibori,Violence against civilians,Attack,3,3,78030.0,Political violence,326.0,11.4661,2.7958
2023-08-12,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,1534.0,Political violence,326.0,11.4661,2.7958
2023-08-19,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,600.0,Political violence,326.0,11.4661,2.7958
2023-09-02,Western Africa,Benin,Alibori,Violence against civilians,Attack,4,8,68438.0,Political violence,326.0,11.4661,2.7958
2023-09-09,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,8060.0,Political violence,326.0,11.4661,2.7958
2023-09-23,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,19489.0,Political violence,326.0,11.4661,2.7958
2023-10-07,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,6830.0,Political violence,326.0,11.4661,2.7958
2023-10-14,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,9190.0,Political violence,326.0,11.4661,2.7958
2023-10-21,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,5695.0,Political violence,326.0,11.4661,2.7958
2023-11-04,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,17395.0,Political violence,326.0,11.4661,2.7958
2023-11-11,Western Africa,Benin,Alibori,Violence against civilians,Attack,3,3,7378.0,Political violence,326.0,11.4661,2.7958
2023-11-18,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,61367.0,Political violence,326.0,11.4661,2.7958
2023-11-25,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,3183.0,Political violence,326.0,11.4661,2.7958
2023-12-23,Western Africa,Benin,Alibori,Violence against civilians,Attack,3,0,8762.0,Political violence,326.0,11.4661,2.7958
2024-01-06,Western Africa,Benin,Alibori,Violence against civilians,Attack,6,5,27889.0,Political violence,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,31.0,Political violence,326.0,11.4661,2.7958
2024-01-27,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,5741.0,Political violence,326.0,11.4661,2.7958
2024-02-03,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,7352.0,Political violence,326.0,11.4661,2.7958
2024-02-10,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,43028.0,Political violence,326.0,11.4661,2.7958
2024-02-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,55149.0,Political violence,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,9584.0,Political violence,326.0,11.4661,2.7958
2024-03-09,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,12250.0,Political violence,326.0,11.4661,2.7958
2024-03-16,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,5113.0,Political violence,326.0,11.4661,2.7958
2024-03-30,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,1588.0,Political violence,326.0,11.4661,2.7958
2024-04-06,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,21897.0,Political violence,326.0,11.4661,2.7958
2024-04-13,Western Africa,Benin,Alibori,Violence against civilians,Attack,3,3,22004.0,Political violence,326.0,11.4661,2.7958
2024-04-20,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,8555.0,Political violence,326.0,11.4661,2.7958
2024-05-04,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,12859.0,Political violence,326.0,11.4661,2.7958
2024-05-11,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,7053.0,Political violence,326.0,11.4661,2.7958
2024-05-25,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,612.0,Political violence,326.0,11.4661,2.7958
2024-06-08,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,319.0,Political violence,326.0,11.4661,2.7958
2024-07-20,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,4591.0,Political violence,326.0,11.4661,2.7958
2024-07-27,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,4,21357.0,Political violence,326.0,11.4661,2.7958
2024-08-17,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,326.0,Political violence,326.0,11.4661,2.7958
2024-08-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,10237.0,Political violence,326.0,11.4661,2.7958
2024-09-07,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,0,1612.0,Political violence,326.0,11.4661,2.7958
2024-09-14,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,12706.0,Political violence,326.0,11.4661,2.7958
2024-09-21,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,6426.0,Political violence,326.0,11.4661,2.7958
2024-09-28,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,12,8182.0,Political violence,326.0,11.4661,2.7958
2024-10-05,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,3122.0,Political violence,326.0,11.4661,2.7958
2024-10-12,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,39657.0,Political violence,326.0,11.4661,2.7958
2024-10-26,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,4488.0,Political violence,326.0,11.4661,2.7958
2024-11-09,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,645.0,Political violence,326.0,11.4661,2.7958
2024-11-16,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,6546.0,Political violence,326.0,11.4661,2.7958
2024-11-23,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,6279.0,Political violence,326.0,11.4661,2.7958
2024-11-30,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,1630.0,Political violence,326.0,11.4661,2.7958
2024-12-07,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,5927.0,Political violence,326.0,11.4661,2.7958
2024-12-14,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,17646.0,Political violence,326.0,11.4661,2.7958
2025-01-11,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,11,15872.0,Political violence,326.0,11.4661,2.7958
2025-01-18,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,3369.0,Political violence,326.0,11.4661,2.7958
2025-01-25,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,3,40784.0,Political violence,326.0,11.4661,2.7958
2025-02-01,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,4,21947.0,Political violence,326.0,11.4661,2.7958
2025-02-08,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,4,59413.0,Political violence,326.0,11.4661,2.7958
2025-02-15,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,11622.0,Political violence,326.0,11.4661,2.7958
2025-02-22,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,5657.0,Political violence,326.0,11.4661,2.7958
2025-03-08,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,2,3675.0,Political violence,326.0,11.4661,2.7958
2025-03-15,Western Africa,Benin,Alibori,Violence against civilians,Attack,3,5,55546.0,Political violence,326.0,11.4661,2.7958
2025-03-22,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,21947.0,Political violence,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Violence against civilians,Attack,5,11,65727.0,Political violence,326.0,11.4661,2.7958
2025-04-05,Western Africa,Benin,Alibori,Violence against civilians,Attack,2,1,18180.0,Political violence,326.0,11.4661,2.7958
2025-04-12,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,997.0,Political violence,326.0,11.4661,2.7958
2025-04-26,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,3,6363.0,Political violence,326.0,11.4661,2.7958
2025-05-03,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,2,21947.0,Political violence,326.0,11.4661,2.7958
2025-05-10,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,4240.0,Political violence,326.0,11.4661,2.7958
2025-05-17,Western Africa,Benin,Alibori,Violence against civilians,Attack,4,8,20251.0,Political violence,326.0,11.4661,2.7958
2021-04-24,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,1990.0,Political violence,327.0,10.5177,1.52
2021-11-27,Western Africa,Benin,Atacora,Battles,Armed clash,2,4,11029.0,Political violence,327.0,10.5177,1.52
2021-12-04,Western Africa,Benin,Atacora,Battles,Armed clash,1,1,6726.0,Political violence,327.0,10.5177,1.52
2021-12-18,Western Africa,Benin,Atacora,Battles,Armed clash,1,3,43939.0,Political violence,327.0,10.5177,1.52
2022-02-05,Western Africa,Benin,Atacora,Battles,Armed clash,1,1,119.0,Political violence,327.0,10.5177,1.52
2022-02-26,Western Africa,Benin,Atacora,Battles,Armed clash,1,3,8265.0,Political violence,327.0,10.5177,1.52
2022-04-09,Western Africa,Benin,Atacora,Battles,Armed clash,1,5,17.0,Political violence,327.0,10.5177,1.52
2022-05-07,Western Africa,Benin,Atacora,Battles,Armed clash,1,4,4418.0,Political violence,327.0,10.5177,1.52
2022-06-25,Western Africa,Benin,Atacora,Battles,Armed clash,1,5,7686.0,Political violence,327.0,10.5177,1.52
2022-07-02,Western Africa,Benin,Atacora,Battles,Armed clash,2,0,1127.0,Political violence,327.0,10.5177,1.52
2022-07-23,Western Africa,Benin,Atacora,Battles,Armed clash,2,0,10308.0,Political violence,327.0,10.5177,1.52
2022-10-08,Western Africa,Benin,Atacora,Battles,Armed clash,1,8,2585.0,Political violence,327.0,10.5177,1.52
2022-10-15,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,10193.0,Political violence,327.0,10.5177,1.52
2022-11-19,Western Africa,Benin,Atacora,Battles,Armed clash,1,4,4211.0,Political violence,327.0,10.5177,1.52
2023-01-28,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,4305.0,Political violence,327.0,10.5177,1.52
2023-02-18,Western Africa,Benin,Atacora,Battles,Armed clash,1,3,1168.0,Political violence,327.0,10.5177,1.52
2023-02-25,Western Africa,Benin,Atacora,Battles,Armed clash,1,1,10428.0,Political violence,327.0,10.5177,1.52
2023-04-29,Western Africa,Benin,Atacora,Battles,Armed clash,1,4,30015.0,Political violence,327.0,10.5177,1.52
2023-05-06,Western Africa,Benin,Atacora,Battles,Armed clash,2,3,1589.0,Political violence,327.0,10.5177,1.52
2023-05-13,Western Africa,Benin,Atacora,Battles,Armed clash,1,12,1168.0,Political violence,327.0,10.5177,1.52
2023-05-27,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,4194.0,Political violence,327.0,10.5177,1.52
2023-07-29,Western Africa,Benin,Atacora,Battles,Armed clash,1,2,21049.0,Political violence,327.0,10.5177,1.52
2023-09-02,Western Africa,Benin,Atacora,Battles,Armed clash,1,1,4305.0,Political violence,327.0,10.5177,1.52
2023-09-09,Western Africa,Benin,Atacora,Battles,Armed clash,1,3,6795.0,Political violence,327.0,10.5177,1.52
2023-09-23,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,6795.0,Political violence,327.0,10.5177,1.52
2023-09-30,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,1168.0,Political violence,327.0,10.5177,1.52
2023-10-14,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,4305.0,Political violence,327.0,10.5177,1.52
2023-10-28,Western Africa,Benin,Atacora,Battles,Armed clash,2,0,72218.0,Political violence,327.0,10.5177,1.52
2023-11-04,Western Africa,Benin,Atacora,Battles,Armed clash,1,1,4194.0,Political violence,327.0,10.5177,1.52
2023-11-11,Western Africa,Benin,Atacora,Battles,Armed clash,1,1,24975.0,Political violence,327.0,10.5177,1.52
2023-12-30,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,7369.0,Political violence,327.0,10.5177,1.52
2024-01-27,Western Africa,Benin,Atacora,Battles,Armed clash,2,2,1200.0,Political violence,327.0,10.5177,1.52
2024-02-17,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,12213.0,Political violence,327.0,10.5177,1.52
2024-03-02,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,3348.0,Political violence,327.0,10.5177,1.52
2024-06-01,Western Africa,Benin,Atacora,Battles,Armed clash,1,7,2066.0,Political violence,327.0,10.5177,1.52
2024-07-20,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,25657.0,Political violence,327.0,10.5177,1.52
2024-08-03,Western Africa,Benin,Atacora,Battles,Armed clash,2,2,7104.0,Political violence,327.0,10.5177,1.52
2024-08-10,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,309.0,Political violence,327.0,10.5177,1.52
2024-08-17,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,309.0,Political violence,327.0,10.5177,1.52
2024-09-07,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,4592.0,Political violence,327.0,10.5177,1.52
2024-09-14,Western Africa,Benin,Atacora,Battles,Armed clash,2,3,3404.0,Political violence,327.0,10.5177,1.52
2024-12-07,Western Africa,Benin,Atacora,Battles,Armed clash,3,5,14831.0,Political violence,327.0,10.5177,1.52
2024-12-14,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,1055.0,Political violence,327.0,10.5177,1.52
2025-01-18,Western Africa,Benin,Atacora,Battles,Armed clash,1,5,4706.0,Political violence,327.0,10.5177,1.52
2025-02-08,Western Africa,Benin,Atacora,Battles,Armed clash,2,3,1250.0,Political violence,327.0,10.5177,1.52
2025-02-22,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,1232.0,Political violence,327.0,10.5177,1.52
2025-04-05,Western Africa,Benin,Atacora,Battles,Armed clash,2,0,4491.0,Political violence,327.0,10.5177,1.52
2025-04-19,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,18.0,Political violence,327.0,10.5177,1.52
2025-05-03,Western Africa,Benin,Atacora,Battles,Armed clash,1,3,9630.0,Political violence,327.0,10.5177,1.52
2025-05-10,Western Africa,Benin,Atacora,Battles,Armed clash,1,0,2710.0,Political violence,327.0,10.5177,1.52
