Date,SourceCommonName,Persons,Organizations,Locations,Counts,V2Tone,TranslationInfo
20251217104500,nigeriasun.com,pascal tigri;bertin bada;thomas boni yayi;chabi yayi,nigeria senate;committee for refoundation;economic community of west african states,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO,ARREST#30##1#Benin#BN#BN#9.5#2.25#BN;CRISISLEX_C07_SAFETY#30##1#Benin#BN#BN#9.5#2.25#BN;,"-8.71934604904632,1.63487738419619,10.3542234332425,11.9891008174387,20.9809264305177,0,338",
20251217104500,nigeriasun.com,pascal tigri;bertin bada;thomas boni yayi;chabi yayi,nigeria senate;committee for refoundation;economic community of west african states,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO,ARREST#30##1#Benin#BN#BN#9.5#2.25#BN;CRISISLEX_C07_SAFETY#30##1#Benin#BN#BN#9.5#2.25#BN;,"-8.71934604904632,1.63487738419619,10.3542234332425,11.9891008174387,20.9809264305177,0,338",
20251217104500,nigeriasun.com,pascal tigri;bertin bada;thomas boni yayi;chabi yayi,nigeria senate;committee for refoundation;economic community of west african states,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO,ARREST#30##1#Benin#BN#BN#9.5#2.25#BN;CRISISLEX_C07_SAFETY#30##1#Benin#BN#BN#9.5#2.25#BN;,"-8.71934604904632,1.63487738419619,10.3542234332425,11.9891008174387,20.9809264305177,0,338",
20251217121500,hellenicshippingnews.com,boluda corporacion maritima;marsa maroc,marsa maroc international logistics;reuters,"1#Morocco#MO#MO#32#-5#MO;1#Benin#BN#BN#9.5#2.25#BN;1#Djibouti#DJ#DJ#11.5#42.5#DJ;1#Spain#SP#SP#40#-4#SP;4#Canary Islands, Spain (General), Spain#SP#SP00#28#-15.5#-375618",,"1.35135135135135,1.35135135135135,0,1.35135135135135,16.2162162162162,0,120",
20251009230000,abidjan.net,assata sidibe,visa;ministry of industry;club coast ivory,"4#Dakar, Dakar, Senegal#SG#SG01#14.7367#-17.6339#-2266494;4#Abidjan, Lagunes, Cote D'ivoire#IV#IV82#5.34111#-4.02806#-2115275;1#Benin#BN#BN#9.5#2.25#BN;4#Lokossou, Cavaly, Cote D'ivoire#IV#IV84#6.60116#-7.37859#11149821",,"5.66371681415929,6.19469026548673,0.530973451327434,6.72566371681416,19.646017699115,0.353982300884956,503",srclc:fra;eng:GT-FRA 1.0
20250804003000,punchng.com,lawal adebowale;tatiana dianne;atouh joel;ndapola oba giov;martias sossa;kumpori ruth;kumpori martin;saibou akateliwe;abdul jahao;mohamed amidou;nzaou yelica christ-olse;ndah severin,national agency for the prohibition of trafficking;nigeria immigration service;ondo state police command on,"1#Nigeria#NI#NI#10#8#NI;4#Akure, Ondo, Nigeria#NI#NI48#7.25256#5.19312#-1998953;1#Benin#BN#BN#9.5#2.25#BN;5#Ondo State, Ondo, Nigeria#NI#NI48#7.16667#5.08333#-2023650","ARREST#10##1#Nigeria#NI#NI#10#8#NI;SOC_GENERALCRIME#10##1#Nigeria#NI#NI#10#8#NI;CRISISLEX_C07_SAFETY#10##1#Nigeria#NI#NI#10#8#NI;ARREST#10#foreign nationals#4#Akure, Ondo, Nigeria#NI#NI48#7.25256#5.19312#-1998953;","-5.23076923076923,3.07692307692308,8.30769230769231,11.3846153846154,20.6153846153846,0.615384615384615,300",
20250804003000,punchng.com,lawal adebowale;tatiana dianne;atouh joel;ndapola oba giov;martias sossa;kumpori ruth;kumpori martin;saibou akateliwe;abdul jahao;mohamed amidou;nzaou yelica christ-olse;ndah severin,national agency for the prohibition of trafficking;nigeria immigration service;ondo state police command on,"1#Nigeria#NI#NI#10#8#NI;4#Akure, Ondo, Nigeria#NI#NI48#7.25256#5.19312#-1998953;1#Benin#BN#BN#9.5#2.25#BN;5#Ondo State, Ondo, Nigeria#NI#NI48#7.16667#5.08333#-2023650","ARREST#10##1#Nigeria#NI#NI#10#8#NI;SOC_GENERALCRIME#10##1#Nigeria#NI#NI#10#8#NI;CRISISLEX_C07_SAFETY#10##1#Nigeria#NI#NI#10#8#NI;ARREST#10#foreign nationals#4#Akure, Ondo, Nigeria#NI#NI48#7.25256#5.19312#-1998953;","-5.23076923076923,3.07692307692308,8.30769230769231,11.3846153846154,20.6153846153846,0.615384615384615,300",
20250803224500,promptnewsonline.com,ahmed tinubu;tony obiechina;adewale adeniyi;jumoke oduwole;adidjatou hassan zanouvi,world customs organisation,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Kinshasa, Kinshasa, Democratic Republic Of The Congo#CG#CG06#-4.32972#15.315#-2049111;4#Abuja, Abuja Federal Capital Territory, Nigeria#NI#NI11#9.08333#7.53333#-1997013;1#Congo#CF#CF#-1#15#CF",,"2.60223048327138,4.27509293680297,1.6728624535316,5.94795539033457,20.2602230483271,1.30111524163569,485",
20251223223000,seneweb.com,,,1#Benin#BN#BN#9.5#2.25#BN,,"-3.46820809248555,2.89017341040462,6.35838150289017,9.2485549132948,17.3410404624277,0,154",srclc:fra;eng:GT-FRA 1.0
20251223224500,malijet.com,,,1#France#FR#FR#46#2#FR;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN,ARREST#30#soldiers suspected#1#France#FR#FR#46#2#FR;SOC_GENERALCRIME#30#soldiers suspected#1#France#FR#FR#46#2#FR;CRISISLEX_C07_SAFETY#30#soldiers suspected#1#France#FR#FR#46#2#FR;,"-1.96629213483146,2.24719101123596,4.21348314606742,6.46067415730337,23.0337078651685,0,335",srclc:fra;eng:GT-FRA 1.0
20251223224500,malijet.com,,,1#France#FR#FR#46#2#FR;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN,ARREST#30#soldiers suspected#1#France#FR#FR#46#2#FR;SOC_GENERALCRIME#30#soldiers suspected#1#France#FR#FR#46#2#FR;CRISISLEX_C07_SAFETY#30#soldiers suspected#1#France#FR#FR#46#2#FR;,"-1.96629213483146,2.24719101123596,4.21348314606742,6.46067415730337,23.0337078651685,0,335",srclc:fra;eng:GT-FRA 1.0
20251223224500,malijet.com,,,1#France#FR#FR#46#2#FR;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN,ARREST#30#soldiers suspected#1#France#FR#FR#46#2#FR;SOC_GENERALCRIME#30#soldiers suspected#1#France#FR#FR#46#2#FR;CRISISLEX_C07_SAFETY#30#soldiers suspected#1#France#FR#FR#46#2#FR;,"-1.96629213483146,2.24719101123596,4.21348314606742,6.46067415730337,23.0337078651685,0,335",srclc:fra;eng:GT-FRA 1.0
20251223200000,channelstv.com,tenimu etuku;toyota hiace,,"4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;5#Kogi State, Kogi, Nigeria#NI#NI41#7.75#6.75#9153500;4#Osara, Kogi, Nigeria#NI#NI41#7.6813#6.4286#-2024198;4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;1#Benin#BN#BN#9.5#2.25#BN","AFFECT#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T02_INJURED#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KIDNAP#28#Travellers#4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KILL#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T03_DEAD#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;","-7.14285714285714,1.58730158730159,8.73015873015873,10.3174603174603,15.4761904761905,0,236",
20251223200000,channelstv.com,tenimu etuku;toyota hiace,,"4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;5#Kogi State, Kogi, Nigeria#NI#NI41#7.75#6.75#9153500;4#Osara, Kogi, Nigeria#NI#NI41#7.6813#6.4286#-2024198;4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;1#Benin#BN#BN#9.5#2.25#BN","AFFECT#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T02_INJURED#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KIDNAP#28#Travellers#4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KILL#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T03_DEAD#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;","-7.14285714285714,1.58730158730159,8.73015873015873,10.3174603174603,15.4761904761905,0,236",
20251223200000,channelstv.com,tenimu etuku;toyota hiace,,"4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;5#Kogi State, Kogi, Nigeria#NI#NI41#7.75#6.75#9153500;4#Osara, Kogi, Nigeria#NI#NI41#7.6813#6.4286#-2024198;4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;1#Benin#BN#BN#9.5#2.25#BN","AFFECT#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T02_INJURED#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KIDNAP#28#Travellers#4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KILL#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T03_DEAD#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;","-7.14285714285714,1.58730158730159,8.73015873015873,10.3174603174603,15.4761904761905,0,236",
20251223200000,channelstv.com,tenimu etuku;toyota hiace,,"4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;5#Kogi State, Kogi, Nigeria#NI#NI41#7.75#6.75#9153500;4#Osara, Kogi, Nigeria#NI#NI41#7.6813#6.4286#-2024198;4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;1#Benin#BN#BN#9.5#2.25#BN","AFFECT#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T02_INJURED#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KIDNAP#28#Travellers#4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KILL#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T03_DEAD#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;","-7.14285714285714,1.58730158730159,8.73015873015873,10.3174603174603,15.4761904761905,0,236",
20251223200000,channelstv.com,tenimu etuku;toyota hiace,,"4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;5#Kogi State, Kogi, Nigeria#NI#NI41#7.75#6.75#9153500;4#Osara, Kogi, Nigeria#NI#NI41#7.6813#6.4286#-2024198;4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;1#Benin#BN#BN#9.5#2.25#BN","AFFECT#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T02_INJURED#19##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KIDNAP#28#Travellers#4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;KILL#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;CRISISLEX_T03_DEAD#2##4#Lokoja, Kogi, Nigeria#NI#NI41#7.80236#6.743#-2017876;","-7.14285714285714,1.58730158730159,8.73015873015873,10.3174603174603,15.4761904761905,0,236",
20251223203000,consortiumnews.com,zhang zibin;ben enwonwu;basher abdullah;eliane aisso;cheri benga;noam chomsky;vijay prashad;samson xenson ssenkaaba;niyi osundare;gerard sekoto;meng jie,sustainable development goals;sudan ministry of industry;chongyang institute for financial;world bank;forum on china;development theory for the global;institute for social research;international monetary fund;people plan campaign for decentralised planning;united nations industrial development organisation;renmin university of china,"1#Afghanistan#AF#AF#33#66#AF;1#Iraq#IZ#IZ#33#44#IZ;4#Bandung, Jawa Barat, Indonesia#ID#ID30#-6.90389#107.619#-2671576;1#South Africa#SF#SF#-30#26#SF;4#Buenos Aires, Distrito Federal, Argentina#AR#AR07#-34.5875#-58.6725#-979186;1#Brazil#BR#BR#-10#-55#BR;1#Cuba#CU#CU#22#-79.5#CU;1#Saudi Arabia#SA#SA#25#45#SA;1#United States#US#US#39.828175#-98.5795#US;1#Libya#LY#LY#25#17#LY;1#Sudan#SU#SU#16#30#SU;4#Copperbelt, Eastern, Zambia#ZA#ZA06#-12#27#-2282442;4#Kerala, Konar, Afghanistan#AF#AF34#34.8764#71.1559#-3379923;4#Chongyang, Hubei, China#CH#CH12#29.5402#114.042#-1928488;1#Benin#BN#BN#9.5#2.25#BN;1#Egypt#EG#EG#27#30#EG;4#Institute For Social Research, Lusaka, Zambia#ZA#ZA09#-15.3667#28.35#-2305878;4#Johannesburg, Gauteng, South Africa#SF#SF06#-26.2#28.0833#-1240261;1#Vietnam, Republic Of#VM#VM#16.166667#107.833333#VM;1#China#CH#CH#35#105#CH;4#Renmin, Liaoning, China#CH#CH19#40.7703#123.792#11215357;1#Nigeria#NI#NI#10#8#NI;1#Ghana#GH#GH#8#-2#GH;4#Accra, Greater Accra, Ghana#GH#GH01#5.55#-0.216667#-2067935;1#Uganda#UG#UG#2#33#UG;1#Morocco#MO#MO#32#-5#MO;1#Zambia#ZA#ZA#-15#30#ZA",,"-3.9715471250741,2.1339656194428,6.10551274451689,8.23947836395969,20.3319502074689,0.592768227622999,1502",
20251223203000,consortiumnews.com,zhang zibin;ben enwonwu;basher abdullah;eliane aisso;cheri benga;noam chomsky;vijay prashad;samson xenson ssenkaaba;niyi osundare;gerard sekoto;meng jie,sustainable development goals;sudan ministry of industry;chongyang institute for financial;world bank;forum on china;development theory for the global;institute for social research;international monetary fund;people plan campaign for decentralised planning;united nations industrial development organisation;renmin university of china,"1#Afghanistan#AF#AF#33#66#AF;1#Iraq#IZ#IZ#33#44#IZ;4#Bandung, Jawa Barat, Indonesia#ID#ID30#-6.90389#107.619#-2671576;1#South Africa#SF#SF#-30#26#SF;4#Buenos Aires, Distrito Federal, Argentina#AR#AR07#-34.5875#-58.6725#-979186;1#Brazil#BR#BR#-10#-55#BR;1#Cuba#CU#CU#22#-79.5#CU;1#Saudi Arabia#SA#SA#25#45#SA;1#United States#US#US#39.828175#-98.5795#US;1#Libya#LY#LY#25#17#LY;1#Sudan#SU#SU#16#30#SU;4#Copperbelt, Eastern, Zambia#ZA#ZA06#-12#27#-2282442;4#Kerala, Konar, Afghanistan#AF#AF34#34.8764#71.1559#-3379923;4#Chongyang, Hubei, China#CH#CH12#29.5402#114.042#-1928488;1#Benin#BN#BN#9.5#2.25#BN;1#Egypt#EG#EG#27#30#EG;4#Institute For Social Research, Lusaka, Zambia#ZA#ZA09#-15.3667#28.35#-2305878;4#Johannesburg, Gauteng, South Africa#SF#SF06#-26.2#28.0833#-1240261;1#Vietnam, Republic Of#VM#VM#16.166667#107.833333#VM;1#China#CH#CH#35#105#CH;4#Renmin, Liaoning, China#CH#CH19#40.7703#123.792#11215357;1#Nigeria#NI#NI#10#8#NI;1#Ghana#GH#GH#8#-2#GH;4#Accra, Greater Accra, Ghana#GH#GH01#5.55#-0.216667#-2067935;1#Uganda#UG#UG#2#33#UG;1#Morocco#MO#MO#32#-5#MO;1#Zambia#ZA#ZA#-15#30#ZA",,"-3.9715471250741,2.1339656194428,6.10551274451689,8.23947836395969,20.3319502074689,0.592768227622999,1502",
20251223203000,thisdaylive.com,eniwake orogun;dennis otuaro;ashakah orobosa,coordinator of the presidential amnesty programme;university of benin;amnesty programme;student union government;isoko national youth assembly worldwide,"4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;4#Isoko, Nigeria (General), Nigeria#NI#NI00#7.91667#4.28333#-2012694;1#Benin#BN#BN#9.5#2.25#BN",,"6.02409638554217,8.13253012048193,2.10843373493976,10.2409638554217,12.6506024096386,0.903614457831325,315",
20251223203000,thisdaylive.com,eniwake orogun;dennis otuaro;ashakah orobosa,coordinator of the presidential amnesty programme;university of benin;amnesty programme;student union government;isoko national youth assembly worldwide,"4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;4#Isoko, Nigeria (General), Nigeria#NI#NI00#7.91667#4.28333#-2012694;1#Benin#BN#BN#9.5#2.25#BN",,"6.02409638554217,8.13253012048193,2.10843373493976,10.2409638554217,12.6506024096386,0.903614457831325,315",
20251223203000,thisdaylive.com,eniwake orogun;dennis otuaro;ashakah orobosa,coordinator of the presidential amnesty programme;university of benin;amnesty programme;student union government;isoko national youth assembly worldwide,"4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;4#Isoko, Nigeria (General), Nigeria#NI#NI00#7.91667#4.28333#-2012694;1#Benin#BN#BN#9.5#2.25#BN",,"6.02409638554217,8.13253012048193,2.10843373493976,10.2409638554217,12.6506024096386,0.903614457831325,315",
20251223203000,thisdaylive.com,eniwake orogun;dennis otuaro;ashakah orobosa,coordinator of the presidential amnesty programme;university of benin;amnesty programme;student union government;isoko national youth assembly worldwide,"4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;4#Isoko, Nigeria (General), Nigeria#NI#NI00#7.91667#4.28333#-2012694;1#Benin#BN#BN#9.5#2.25#BN",,"6.02409638554217,8.13253012048193,2.10843373493976,10.2409638554217,12.6506024096386,0.903614457831325,315",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031073000,yahoo.com,robin horion,niokolo-koba national park;comoe national park;ivory coast comoe national park,"4#Comoe, CôD'ivoire (General), Cote D'ivoire#IV#IV00#5.21609#-3.71793#-1719561;1#Niger#NG#NG#16#8#NG;1#Burkina Faso#UV#UV#13#-2#UV;1#Senegal#SG#SG#14#-14#SG;1#Cote D'ivoire#IV#IV#8#-5#IV;1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN",,"-1.27504553734062,2.18579234972678,3.4608378870674,5.64663023679417,18.3970856102004,0.728597449908925,522",
20251031080000,nigerianobservernews.com,ben-ushie frances ifeoma;abdulwahab olayinka alidat,charity amayaenvbo;national youth service corps;entrepreneurship development;south-south area office;youth affairs,"1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"4.3956043956044,5.12820512820513,0.732600732600733,5.86080586080586,16.8498168498169,0.366300366300366,250",
20251031080000,nigerianobservernews.com,ben-ushie frances ifeoma;abdulwahab olayinka alidat,charity amayaenvbo;national youth service corps;entrepreneurship development;south-south area office;youth affairs,"1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"4.3956043956044,5.12820512820513,0.732600732600733,5.86080586080586,16.8498168498169,0.366300366300366,250",
