GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1286855357,20260131,202601,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,BENGOV,BENIN,BEN,,,,,GOV,,,0,016,016,01,1,-2.0,2,1,2,-5.08021390374332,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260131161500,https://www.ghanamma.com/2026/01/31/isil-claims-responsibility-for-niger-airport-attack/
1286855734,20260131,202601,2026,2026.0849,MED,SPOKESMAN,,,,,,MED,,,BENGOV,BENIN,BEN,,,,,GOV,,,0,016,016,01,1,-2.0,3,1,3,-5.08021390374332,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260131161500,https://www.ghanamma.com/2026/01/31/isil-claims-responsibility-for-niger-airport-attack/
1286875545,20260131,202601,2026,2026.0849,JUD,COUNSEL,,,,,,JUD,,,BEN,BENIN,BEN,,,,,,,,1,016,016,01,1,-2.0,2,1,2,-10.2631578947369,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260131203000,https://www.nationalaccordnewspaper.com/efcc-arraigns-man-for-alleged-n150m-fraud/
1286898672,20260201,202602,2026,2026.0849,NGA,NIGERIA,NGA,,,,,,,,BUS,BANK,,,,,,BUS,,,1,141,141,14,3,-6.5,1,1,1,4.03100775193798,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201021500,https://www.cnbcafrica.com/media/6373601770112/ebrd-expands-into-six-new-ssa-markets-boosting-private-sector-growth-with-15bn-investment
1286890235,20260201,202602,2026,2026.0849,FRA,FRANCE,FRA,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,112,112,11,3,-2.0,10,1,10,-3.83314543404735,1,France,FR,FR,,46.0,2.0,FR,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201000000,https://news.abidjan.net/articles/746456/niger-ce-que-lon-sait-de-lattaque-jihadiste-qui-a-vise-laeroport-de-niamey
1286861424,20260131,202601,2026,2026.0849,NGAGOV,NIGERIA,NGA,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,051,051,05,1,3.4,10,1,10,5.51181102362205,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260131170000,http://www.seneweb.com/fr/news/Afrique/tentative-de-coup-detat-au-benin-larmee-fait-ses-adieux-aux-soldats-nigerians-venus-a-la-rescousse-de-talon_n_482034.html
1286890136,20260201,202602,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,112,112,11,3,-2.0,10,1,10,-3.83314543404735,1,Benin,BN,BN,,9.5,2.25,BN,1,France,FR,FR,,46.0,2.0,FR,1,Benin,BN,BN,,9.5,2.25,BN,20260201000000,https://news.abidjan.net/articles/746456/niger-ce-que-lon-sait-de-lattaque-jihadiste-qui-a-vise-laeroport-de-niamey
1286861579,20260131,202601,2026,2026.0849,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,0841,084,08,2,7.0,1,1,1,8.99898887765416,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,1,Benin,BN,BN,,9.5,2.25,BN,20260131173000,https://www.myjoyonline.com/ghana-to-host-2026-remapsen-media-forum-as-country-coordinator-journalists-wins-award-in-cotonou/
1286861664,20260131,202601,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,GHA,GHANAIAN,GHA,,,,,,,,1,0841,084,08,2,7.0,4,1,4,8.99898887765416,1,Benin,BN,BN,,9.5,2.25,BN,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,1,Benin,BN,BN,,9.5,2.25,BN,20260131173000,https://www.myjoyonline.com/ghana-to-host-2026-remapsen-media-forum-as-country-coordinator-journalists-wins-award-in-cotonou/
1286970116,20260201,202602,2026,2026.0849,NER,NIGER,NER,,,,,,,,,,,,,,,,,,0,172,172,17,4,-5.0,1,1,1,-4.25432445067789,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201174500,https://foreignpolicy.com/2026/01/30/mad-max-uranium-convoy-sahel/?tpcc=recirc_trending062921
1286995384,20260201,202602,2026,2026.0849,COP,POLICEMAN,,,,,,COP,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,-1.44404332129963,4,"Alassane, Benin (general), Benin",BN,BN00,5902,6.91667,1.91667,-1331921,0,,,,,,,,4,"Alassane, Benin (general), Benin",BN,BN00,5902,6.91667,1.91667,-1331921,20260201233000,https://www.ouestaf.com/benin-les-democrates-denonce-lincarceration-de-tigri/
1286926938,20260201,202602,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286926939,20260201,202602,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286927004,20260201,202602,2026,2026.0849,COPGOV,POLICE,,,,,,COP,GOV,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286927005,20260201,202602,2026,2026.0849,COPGOV,POLICE,,,,,,COP,GOV,,,,,,,,,,,,1,173,173,17,4,-5.0,3,1,3,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286923653,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,173,173,17,4,-5.0,7,1,7,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286923655,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,13,1,10,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286923775,20260201,202602,2026,2026.0849,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286962127,20260201,202602,2026,2026.0849,NGA,ABUJA,NGA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,-4.0,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201161500,https://naija247news.com/ndlea-seizes-over-9-9-tonnes-of-loud-skunk-colos-in-multi-state-raids-arrests-brazil-based-businessman-with-1-6kg-cocaine-at-lagos-airport/
1286974802,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,030,030,03,1,4.0,10,1,10,-8.5,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201184500,https://dailypost.ng/2026/02/01/security-operatives-nab-8-suspected-kidnappers-in-edo/
1286945679,20260201,202602,2026,2026.0849,ETH,ETHIOPIA,ETH,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-6.7651632970451,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260201131500,https://www.thecable.ng/africa-in-january-climate-disasters-geopolitical-tensions-faulty-elections/
1286924642,20260201,202602,2026,2026.0849,,,,,,,,,,,NGACRM,BENIN CITY,NGA,,,,,CRM,,,1,173,173,17,4,-5.0,10,1,10,-3.43642611683848,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201091500,https://dailypost.ng/2026/02/01/police-essc-arrest-suspected-armed-robbers-with-weapons-in-edo/
1286961572,20260201,202602,2026,2026.0849,,,,,,,,,,,CAN,MONTREAL,CAN,,,,,,,,0,060,060,06,2,6.0,1,1,1,-4.0,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201161500,https://naija247news.com/ndlea-seizes-over-9-9-tonnes-of-loud-skunk-colos-in-multi-state-raids-arrests-brazil-based-businessman-with-1-6kg-cocaine-at-lagos-airport/
1286980109,20260201,202602,2026,2026.0849,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,073,073,07,2,7.4,1,1,1,-4.08163265306123,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201200000,https://dailypost.ng/2026/02/01/security-operatives-rescued-farmer-two-wives-from-kidnappers-in-edo/
1286970119,20260201,202602,2026,2026.0849,NER,NIGER,NER,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,172,172,17,4,-5.0,1,1,1,-4.25432445067789,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201174500,https://foreignpolicy.com/2026/01/30/mad-max-uranium-convoy-sahel/?tpcc=recirc_trending062921
1286962133,20260201,202602,2026,2026.0849,NGA,NAIJA,NGA,,,,,,,,MED,MEDIA,,,,,,MED,,,0,010,010,01,1,0.0,1,1,1,-4.0,4,"Badagry, Lagos, Nigeria",NI,NI05,22926,6.41667,2.88333,-2001402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201161500,https://naija247news.com/ndlea-seizes-over-9-9-tonnes-of-loud-skunk-colos-in-multi-state-raids-arrests-brazil-based-businessman-with-1-6kg-cocaine-at-lagos-airport/
1286962136,20260201,202602,2026,2026.0849,NGA,NAIJA,NGA,,,,,,,,MED,MEDIA,,,,,,MED,,,0,090,090,09,2,-2.0,1,1,1,-4.0,4,"Badagry, Lagos, Nigeria",NI,NI05,22926,6.41667,2.88333,-2001402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201161500,https://naija247news.com/ndlea-seizes-over-9-9-tonnes-of-loud-skunk-colos-in-multi-state-raids-arrests-brazil-based-businessman-with-1-6kg-cocaine-at-lagos-airport/
1286991275,20260201,202602,2026,2026.0849,COP,POLICEMAN,,,,,,COP,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,112,112,11,3,-2.0,8,1,8,-5.98859315589353,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201224500,https://saharareporters.com/2026/02/01/i-was-targeted-be-arrested-or-shot-coup-plotters-says-nigerian-defence-minister-musa
1286925652,20260201,202602,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,COP,POLICE,,,,,,COP,,,1,046,046,04,1,7.0,3,1,3,-6.45161290322578,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201093000,https://punchng.com/police-arrest-nine-suspects-for-kidnapping-cultism-robbery-in-edo/
1286925731,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,046,046,04,1,7.0,3,1,3,-6.45161290322578,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201093000,https://punchng.com/police-arrest-nine-suspects-for-kidnapping-cultism-robbery-in-edo/
1286925746,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,046,046,04,1,7.0,7,1,7,-6.45161290322578,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201093000,https://punchng.com/police-arrest-nine-suspects-for-kidnapping-cultism-robbery-in-edo/
1286926185,20260201,202602,2026,2026.0849,SPY,INTELLIGENCE,,,,,,SPY,,,COP,POLICE,,,,,,COP,,,1,046,046,04,1,7.0,7,1,7,-6.45161290322578,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201093000,https://punchng.com/police-arrest-nine-suspects-for-kidnapping-cultism-robbery-in-edo/
1286927002,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,NGACVL,BENIN CITY,NGA,,,,,CVL,,,1,173,173,17,4,-5.0,10,1,10,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286927006,20260201,202602,2026,2026.0849,COPGOV,POLICE,,,,,,COP,GOV,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0.0,2,1,2,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286927007,20260201,202602,2026,2026.0849,COPGOV,POLICE,,,,,,COP,GOV,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-9.77777777777778,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201094500,https://promptnewsonline.com/six-suspected-cultists-arrested-at-edo-hotel/
1286923609,20260201,202602,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,1,010,010,01,1,0.0,4,1,4,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286923656,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,3,1,3,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286923657,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,193,193,19,4,-10.0,3,1,3,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286924086,20260201,202602,2026,2026.0849,SPY,OPERATIVE,,,,,,SPY,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-5.69948186528498,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201090000,https://dailypost.ng/2026/02/01/police-arrest-man-41-for-alleged-gun-shooting-possession-of-arms-in-edo/
1286924694,20260201,202602,2026,2026.0849,COP,POLICE,,,,,,COP,,,CRM,ROBBER,,,,,,CRM,,,1,173,173,17,4,-5.0,5,1,5,-3.43642611683848,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201091500,https://dailypost.ng/2026/02/01/police-essc-arrest-suspected-armed-robbers-with-weapons-in-edo/
1286968246,20260201,202602,2026,2026.0849,BEN,COTONOU,BEN,,,,,,,,MED,JOURNALIST,,,,,,MED,,,0,043,043,04,1,2.8,10,1,10,-1.41414141414141,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201173000,https://www.ecofinagency.com/news-services/0102-52466-weekly-health-update-africa-makes-progress-on-ntds-manages-outbreaks
1286968644,20260201,202602,2026,2026.0849,MED,JOURNALIST,,,,,,MED,,,BEN,COTONOU,BEN,,,,,,,,0,042,042,04,1,1.9,10,1,10,-1.41414141414141,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201173000,https://www.ecofinagency.com/news-services/0102-52466-weekly-health-update-africa-makes-progress-on-ntds-manages-outbreaks
1286980189,20260201,202602,2026,2026.0849,BENCVL,BENIN,BEN,,,,,CVL,,,BEN,BENIN,BEN,,,,,,,,1,073,073,07,2,7.4,1,1,1,-4.08163265306123,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201200000,https://dailypost.ng/2026/02/01/security-operatives-rescued-farmer-two-wives-from-kidnappers-in-edo/
1286980238,20260201,202602,2026,2026.0849,CVL,RESIDENTS,,,,,,CVL,,,BEN,BENIN,BEN,,,,,,,,1,073,073,07,2,7.4,2,1,2,-4.08163265306123,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201200000,https://dailypost.ng/2026/02/01/security-operatives-rescued-farmer-two-wives-from-kidnappers-in-edo/
1286974767,20260201,202602,2026,2026.0849,BEN,BENIN,BEN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-8.5,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201184500,https://dailypost.ng/2026/02/01/security-operatives-nab-8-suspected-kidnappers-in-edo/
1286974878,20260201,202602,2026,2026.0849,GOV,GOVERNMENT,,,,,,GOV,,,CRM,KIDNAPPER,,,,,,CRM,,,1,173,173,17,4,-5.0,10,1,10,-8.5,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201184500,https://dailypost.ng/2026/02/01/security-operatives-nab-8-suspected-kidnappers-in-edo/
1286942579,20260201,202602,2026,2026.0849,GRC,GREECE,GRC,,,,,,,,ALB,ALBANIAN,ALB,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.49415432579891,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260201121500,https://pressonline.al/2026/01/30/perpara-me-kryqin-ne-njeren-dore-dhe-ne-tjetren-thiken-masakrat-ndaj-cameve-musliman-2/
1286988852,20260201,202602,2026,2026.0849,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,8,1,8,4.6583850931677,0,,,,,,,,4,"Ganvie, Benin (general), Benin",BN,BN00,5876,6.46441,2.39288,-1333579,4,"Ganvie, Benin (general), Benin",BN,BN00,5876,6.46441,2.39288,-1333579,20260201214500,http://www.24haubenin.info/?Ganvie-donne-le-coup-d-envoi-de-la-Quinzaine-cinematographique-chinoise-2026
1286995327,20260201,202602,2026,2026.0849,,,,,,,,,,,COP,POLICEMAN,,,,,,COP,,,1,042,042,04,1,1.9,10,1,10,-1.44404332129963,0,,,,,,,,4,"Alassane, Benin (general), Benin",BN,BN00,5902,6.91667,1.91667,-1331921,4,"Alassane, Benin (general), Benin",BN,BN00,5902,6.91667,1.91667,-1331921,20260201233000,https://www.ouestaf.com/benin-les-democrates-denonce-lincarceration-de-tigri/
1286947220,20260201,202602,2026,2026.0849,AFR,AFRICA,AFR,,,,,,,,ADRSYN062,HAITIAN VODOU,,,,ADR,,,,,1,042,042,04,1,1.9,5,1,5,2.87162162162162,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260201133000,https://timesofindia.indiatimes.com/life-style/travel/destinations/the-temple-that-houses-pythons-lets-them-go-out-to-hunt-and-welcomes-them-back/articleshow/127841808.cms
1286968231,20260201,202602,2026,2026.0849,AFR,AFRICA,AFR,,,,,,,,ETH,ADDIS ABABA,ETH,,,,,,,,0,042,042,04,1,1.9,10,1,10,-1.41414141414141,1,Benin,BN,BN,,9.5,2.25,BN,1,Ethiopia,ET,ET,,8.0,38.0,ET,1,Benin,BN,BN,,9.5,2.25,BN,20260201173000,https://www.ecofinagency.com/news-services/0102-52466-weekly-health-update-africa-makes-progress-on-ntds-manages-outbreaks
1286970124,20260201,202602,2026,2026.0849,NER,NIGER,NER,,,,,,,,FRA,FRENCH,FRA,,,,,,,,0,043,043,04,1,2.8,2,1,2,-4.25432445067789,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Benin,BN,BN,,9.5,2.25,BN,20260201174500,https://foreignpolicy.com/2026/01/30/mad-max-uranium-convoy-sahel/?tpcc=recirc_trending062921
1286970125,20260201,202602,2026,2026.0849,NER,NIGERIEN,NER,,,,,,,,FRAMIL,FRENCH,FRA,,,,,MIL,,,0,043,043,04,1,2.8,3,1,3,-4.25432445067789,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Benin,BN,BN,,9.5,2.25,BN,20260201174500,https://foreignpolicy.com/2026/01/30/mad-max-uranium-convoy-sahel/?tpcc=recirc_trending062921
1286969756,20260201,202602,2026,2026.0849,FRA,FRENCH,FRA,,,,,,,,NER,NIGER,NER,,,,,,,,0,042,042,04,1,1.9,2,1,2,-4.25432445067789,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,1,Benin,BN,BN,,9.5,2.25,BN,20260201174500,https://foreignpolicy.com/2026/01/30/mad-max-uranium-convoy-sahel/?tpcc=recirc_trending062921
1286969757,20260201,202602,2026,2026.0849,FRAMIL,FRENCH,FRA,,,,,MIL,,,NER,NIGERIEN,NER,,,,,,,,0,042,042,04,1,1.9,3,1,3,-4.25432445067789,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Niamey, Niamey, Niger",NG,NG08,22581,13.5167,2.11667,-1084956,1,Benin,BN,BN,,9.5,2.25,BN,20260201174500,https://foreignpolicy.com/2026/01/30/mad-max-uranium-convoy-sahel/?tpcc=recirc_trending062921
1286924787,20260201,202602,2026,2026.0849,GOV,MINISTRY,,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,0,051,051,05,1,3.4,2,1,2,2.03821656050955,1,Benin,BN,BN,,9.5,2.25,BN,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20260201091500,https://tradearabia.com:443/News/388607/West-Africa-IMT-2026-to-convene-top-leaders-as-region%E2%80%99s-industrial-sector-surges/IND
1286988302,20260201,202602,2026,2026.0849,,,,,,,,,,,GOVMIL,MINIST OF DEFENCE,,,,,,GOV,MIL,,1,190,190,19,4,-10.0,2,1,2,-5.76923076923077,0,,,,,,,,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,1,Benin,BN,BN,,9.5,2.25,BN,20260201220000,https://www.channelstv.com/2026/02/01/failed-coup-i-was-a-target-supposed-to-be-shot-gen-musa/
1286988303,20260201,202602,2026,2026.0849,,,,,,,,,,,GOVMIL,MINIST OF DEFENCE,,,,,,GOV,MIL,,1,190,190,19,4,-10.0,6,1,6,-5.76923076923077,0,,,,,,,,5,"Bayelsa State, Bayelsa, Nigeria",NI,NI52,191393,4.75,6.08333,9098614,1,Benin,BN,BN,,9.5,2.25,BN,20260201220000,https://www.channelstv.com/2026/02/01/failed-coup-i-was-a-target-supposed-to-be-shot-gen-musa/
1283066001,20260109,202601,2026,2026.0247,NER,NIGER,NER,,,,,,,,,,,,,,,,,,0,057,057,05,1,8.0,2,1,2,-3.96659707724425,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260109154500,https://www.enca.com/opinion/rattled-coup-plot-benin-votes-legislative-polls
1283007849,20260109,202601,2026,2026.0247,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,2,1,2,-4.57380457380458,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260109090000,https://punchng.com/benin-republic-holds-key-elections/
